Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
2241259,"miel, piedra","manzana, melón cantalup...",mantequilla
7310478,"roble, vainilla, manteq...","minerales, humo, piedra","cítrico, limón, pomelo"
1148394,"mantequilla, roble, but...","miel, minerales, piedra","limón, cítrico, pomelo"
13171097,No disponible,No disponible,No disponible
2550511,"sílex, piedra, miel","pomelo, cítrico, limón","manzana, manzana verde,..."
4147287,"mantequilla, roble","manzana, melocotón, dru...","aceto balsámico, miel, ..."
9248332,"manzana, melocotón, per...","minerales, miel, piedra","cítrico, limón, lima"
1956577,"lichi, piña, tropical","miel, piedra, jengibre","melocotón, albaricoque,..."
11037939,No disponible,No disponible,No disponible
79525,"melocotón, albaricoque,...","miel, minerales, piedra","cítrico, limón, pomelo"
55444,"minerales, miel, soluci...","cítrico, limón, pomelo","manzana, manzana verde,..."
4875855,"manzana, manzana verde,...","minerales, hongo, miel","cítrico, limón, cáscara..."
1126990,"miel, minerales, cera d...","roble, mantequilla, vai...","cítrico, limón, lima"
23156,"miel, minerales, petról...","melocotón, manzana, alb...","cítrico, limón, lima"
4713555,"miel, petróleo, humo",,
10645839,"cáscara de naranja, cít...","brioche, almendra, gall...",mantequilla
1693499,"roble, mantequilla, vai...","melocotón, albaricoque,...","minerales, piedra, miel"
85913,"cítrico, limón, lima","minerales, sílex, piedr...","mantequilla, roble, vai..."
1401141,"roble, mantequilla, but...","cítrico, pomelo, lima","tropical, mango"
1650274,"mantequilla, roble, vai...","minerales, piedra, miel","cítrico, limón, piel de..."
1457607,"roble, mantequilla, vai...","minerales, miel, piedra","manzana, melocotón, per..."
18249,No disponible,No disponible,No disponible
1208496,"roble, vainilla, manteq...","miel, minerales, soluci...","manzana, melocotón, alb..."
1157444,"minerales, miel, petról...","cítrico, piel de limón,...","manzana, manzana verde,..."
86234,"melocotón, manzana, per...","minerales, miel, humo","pomelo, limón, cítrico"
1194721,"mantequilla, roble, vai...","cítrico, lima, limón","manzana, melocotón, mel..."
5402558,"minerales, miel, petról...","manzana, manzana verde,...","limón, cítrico, pomelo"
2991,"roble, mantequilla, vai...","manzana, pera, manzana ...","cítrico, limón, pomelo"
1726747,"mantequilla, roble, vai...","miel, minerales, piedra","almendra, sabor a nuez,..."
1387740,"minerales, humo, piedra","manzana verde, melocotó...","cítrico, limón, pomelo"
2486745,"minerales, piedra, miel","cítrico, limón, lima","manzana, melocotón, per..."
8176718,No disponible,No disponible,No disponible
10932,"albaricoque, melocotón,...","miel, minerales, piedra","cítrico, limón, pomelo"
2479250,"melocotón, pera, albari...","miel, piedra, minerales","cítrico, limón, pomelo"
77676,"tropical, mango, piña","minerales, piedra, síle...","cítrico, pomelo, limón"
1185256,"vainilla, mantequilla, ...","manzana, manzana verde,...","tostada, almendra tosta..."
10009139,"roble, vainilla, manteq...","almendra, brioche, tost...",crema
779977,"roble, mantequilla, vai...","minerales, miel, piedra","cítrico, limón, lima"
1205518,"mantequilla, vainilla, ...","minerales, piedra, miel","manzana, drupa, pera"
8951141,"manzana verde, pera",limón,masas de pastelería
1180881,"pera, manzana, albarico...","minerales, miel, piedra","mantequilla, roble, but..."
1278288,"mantequilla, roble, vai...","minerales, miel, piedra","cítrico, limón, lima"
1688,"roble, mantequilla, vai...","pera, melocotón, manzan...","minerales, miel, piedra"
6301836,"limón, cítrico, pomelo","minerales, tiza, sílex","manzana verde, pera, me..."
11120653,"humo de arma, miel, min...","almendra, sabor a nuez,...","queso, crema, levadura"
1484798,"cítrico, lima, pomelo","melocotón, albaricoque,...","crema, queso, queso"
1555220,"cítrico, limón, lima","manzana, manzana verde,...","minerales, piedra, miel"
1496158,"almendra, sabor a nuez","mantequilla, palomitas ...","minerales, miel"
1188795,"pera, manzana, manzana ...","minerales, miel, piedra","roble, vainilla, manteq..."
1897032,"mantequilla, roble, vai...","melocotón, albaricoque,...","cítrico, limón, pomelo"
