Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
2305079,"roble, mantequilla, vai...","cítrico, lima, pomelo","minerales, jengibre, ti..."
1148850,"melocotón, manzana, per...","miel, minerales, piedra","roble, vainilla, manteq..."
1424960,"roble, mantequilla, vai...","cítrico, limón, pomelo","minerales, miel, piedra"
6463642,"naranja, limón, naranja...",tropical,azahar
6295273,"cítrico, pomelo, limón","mantequilla, vainilla, ...","minerales, miel, piedra"
1117168,"limón, cítrico, lima","minerales, miel, Terros...","manzana verde, manzana,..."
3583665,"naranja, cítrico","melocotón, pera",orejones de albaricoque
2477482,"cereza negra, casis, za...","cuero, humo",pimienta
1414647,"miel, minerales, piedra","albaricoque, manzana, p...","cítrico, limón, naranja"
1924994,"limón, pomelo","manzana verde, manzana","minerales, hongo"
4853278,"miel, minerales, petról...","manzana verde, manzana,...","cítrico, limón, lima"
1949999,"roble, mantequilla, vai...","minerales, miel, piedra","cítrico, limón, lima"
9921023,"miel, sílex, minerales","albaricoque, melocotón,...","limón, mandarina, cítri..."
1244033,"roble, mantequilla, vai...","melocotón, pera, manzan...","cítrico, limón, lima"
6935,"roble, mantequilla, vai...","melocotón, manzana, alb...","miel, minerales, piedra"
1161010,"roble, mantequilla, vai...","cítrico, limón, lima","minerales, miel, piedra"
1186030,"sabor a nuez, nuez, ave...","miel, cera de abejas, h...","queso, levadura, crema"
1787248,"minerales, piedra, miel","melocotón, manzana, dru...","cítrico, limón, lima"
76341,"mantequilla, roble, vai...","minerales, miel, humo","cítrico, limón, pomelo"
5873336,"cítrico, naranja, pomel...","manzana verde, albarico...","minerales, tiza, caucho"
75865,"vainilla, mantequilla, ...","pera, melocotón, albari...","piedra, minerales, miel"
84466,"minerales, miel, piedra","mantequilla, roble, vai...","melocotón, manzana, per..."
1622227,"minerales, sílex, sal","pera, melocotón, manzan...","roble, mantequilla, vai..."
1187117,"pera, melocotón, manzan...","cítrico, limón, pomelo","minerales, miel, sal"
1153152,"minerales, miel, petról...","manzana, albaricoque, m...","lima, cítrico, pomelo"
1147767,"minerales, miel, hongo","cítrico, naranja, limón","albaricoque, manzana, p..."
1608522,"melocotón, albaricoque,...","miel, minerales, petról...","cítrico, limón, lima"
2697998,"manzana, pera, melocotó...","miel, minerales, cera","limón, cítrico, cáscara..."
1169719,"cítrico, limón, pomelo","mantequilla, roble, vai...","miel, minerales, piedra"
1491679,"cítrico, limón, pomelo","pera, manzana verde, me...","minerales, miel, piedra"
2634855,"piedra, sílex, minerale...","mantequilla, roble, vai...","drupa, pera, manzana"
41284,"cítrico, limón, lima","mantequilla, roble, vai...","manzana verde, manzana,..."
2125123,"minerales, miel, petról...","albaricoque, melocotón,...","cítrico, limón, pomelo"
2558496,"roble, mantequilla, car...","humo, cera de abejas, t...","limón, cítrico, cáscara..."
1240845,"albaricoque, pera, manz...","humo, tiza, Terroso","roble, mantequilla, tab..."
92249,"cítrico, limón, pomelo","roble, mantequilla, vai...","manzana, melón, manzana..."
3951901,"mantequilla, roble, mez...","manzana, melocotón, alb...","almendra, galleta, avel..."
1242847,"minerales, miel, petról...","melocotón, manzana verd...","cítrico, pomelo, lima"
4522646,"pera, albaricoque, drup...","roble, vainilla, manteq...","miel, piedra, tiza"
2424533,"miel, minerales, soluci...","mantequilla, chocolate","cereza negra, fruta neg..."
1107291,"mantequilla, roble, vai...","miel, minerales, piedra","cítrico, limón, lima"
4488895,"mantequilla, roble, vai...","manzana, pera, melocotó...","miel, minerales, cera"
1214613,"minerales, miel, piedra","melocotón, manzana, per...","cítrico, limón, pomelo"
7266350,"mantequilla, roble, tab...","queso, crema","pomelo, limón"
4838923,"roble, vainilla, manteq...","pera, melocotón, meloco...","cítrico, limón, pomelo"
9565833,"limón, cítrico, pomelo","solución salina, minera...","roble, mantequilla, ced..."
1230088,"miel, minerales, jengib...","albaricoque, melocotón,...","lichi, tropical, mango"
1517108,"minerales, piedra, hong...","mantequilla, roble, but...","almendra, brioche, tost..."
7632986,"naranja, cítrico, pomel...","piedra, miel, minerales","manzana, manzana amaril..."
1493925,"minerales, piedra, miel","cítrico, limón, lima","manzana verde, manzana,..."
