Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
4538004,"minerales, miel","lima, cítrico, naranja","roble, mantequilla, vai..."
79520,"mantequilla, roble, vai...","manzana, melocotón, per...","cítrico, limón, pomelo"
1290199,"roble, mantequilla, vai...","minerales, humo, sílex","manzana verde, melón, m..."
2997,"roble, mantequilla, vai...","manzana, pera, albarico...","limón, cítrico, pomelo"
2261443,"roble, mantequilla, vai...","minerales, miel, piedra","cítrico, limón, lima"
1153153,"miel, minerales, petról...","melocotón, manzana, per...","cítrico, limón, lima"
7084749,"miel, minerales, soluci...","manzana, membrillo, alb...","roble, tofi, mantequill..."
4934068,"manzana, manzana amaril...","nuez, avellana, almendr...","miel, humo, suelo del b..."
2360817,"melocotón, albaricoque,...","almendra, avellana, bri...","mantequilla, butterscot..."
1223663,"manzana, pera, albarico...","roble, mantequilla, but...","miel, minerales, humo"
3984237,"miel, minerales, Terros...","cítrico, limón, lima","manzana verde, manzana,..."
98160,"mantequilla, roble, vai...","melocotón, pera, manzan...","miel, minerales, humo"
1127993,"minerales, piedra, miel","albaricoque, manzana, m...","cítrico, limón, piel de..."
1855967,"arándano rojo, cereza r...","ciruela, casis","Terroso, cuero"
1525786,"albaricoque, melocotón,...","miel, minerales, piedra","cítrico, limón, lima"
3260652,"manzana, pera",trufa negra,
1099421,"cítrico, pomelo, limón","mantequilla, roble, vai...","melocotón, manzana verd..."
1613322,"minerales, humo, piedra","cítrico, limón, pomelo","mantequilla, roble, vai..."
2475384,"miel, minerales, jengib...","sabor a nuez, almendra,...","mantequilla, alcanfor"
2634110,"manzana, melocotón, man...","minerales, miel, piedra","piel de limón, limón, c..."
1251066,"miel, minerales, piedra","albaricoque, melocotón,...","cítrico, lima, limón"
9397161,"limón, cítrico","jazmín, pétalo de rosa",melocotón
12534447,No disponible,No disponible,No disponible
1489102,"pera, manzana, membrill...","minerales, miel, piedra","limón, cítrico, lima"
8164925,"manzana, pera, manzana ...","limón, cítrico, lima","mantequilla, vainilla, ..."
87198,"mantequilla, roble, vai...","minerales, miel, humo","manzana, melocotón blan..."
5921169,"miel, minerales, piedra","pera, drupa, albaricoqu...","cítrico, limón, lima"
84918,"roble, mantequilla, vai...","minerales, miel, piedra","cítrico, limón, lima"
91134,"minerales, piedra, miel","pera, melocotón, drupa","mantequilla, roble, vai..."
1187336,"minerales, miel, petról...","melocotón, manzana, alb...","cítrico, limón, lima"
1399369,"roble, vainilla, manteq...","miel, minerales, hongo","manzana, albaricoque, m..."
1133279,"minerales, jengibre, sí...","cítrico, limón, pomelo","melocotón, albaricoque,..."
79557,"mantequilla, roble, car...","manzana, melón, manzana...","crema, aceite, levadura"
1919570,"minerales, miel, petról...","melocotón, manzana, alb...","cítrico, limón, lima"
1127430,"minerales, piedra, humo","limón, cítrico, lima","manzana verde, melocotó..."
1219251,"minerales, piedra, miel","cítrico, limón, lima","roble, mantequilla, vai..."
4135578,"manzana, albaricoque, c...","jengibre, minerales, mi...","cítrico, pomelo, limón"
1140873,"melocotón, pera, manzan...","miel, minerales, petról...","cítrico, limón, lima"
7289725,"minerales, solución sal...","cítrico, naranja, limón","vainilla, roble, manteq..."
1246148,"nuez, sabor a nuez, alm...","manzana, albaricoque, m...","queso, crema, aceite"
2225046,"minerales, miel, piedra","cítrico, limón, pomelo","manzana, pera, melocotó..."
1609276,"miel, Terroso, jengibre","melocotón, albaricoque,...",orejones de albaricoque...
4439709,"manzana, albaricoque, m...","sílex, tiza, Terroso","roble, mantequilla, cla..."
1714630,"roble, mantequilla, vai...","melocotón, pera, manzan...","miel, minerales, piedra"
3358815,"roble, mantequilla, vai...","minerales, tiza, miel","cítrico, pomelo, limón"
4090842,"mantequilla, roble, vai...","miel, minerales, humo","pera, manzana, melón"
1270,"roble, mantequilla, vai...","melocotón, manzana verd...","cítrico, limón, lima"
5809033,"pera, melocotón, meloco...","cítrico, limón, lima","minerales, piedra, miel"
8646396,"tiza, miel, minerales","queso, crema","melón verde, nectarina"
1102093,"mantequilla, roble, vai...","manzana, albaricoque, p...","cítrico, limón, pomelo"
